ID;MUN_OR;NOME_ORIGEM;HIERAR_CID;MUN_DEST;NOME_DESTINO;HIERAR_CID_D
26085032615300;2608503;Lagoa de Itaenga;5;2615300;Timbaúba;3B
26086022606002;2608602;Lagoa do Ouro;5;2606002;Garanhuns;2C
26086022611606;2608602;Lagoa do Ouro;5;2611606;Recife;1C
26086022604106;2608602;Lagoa do Ouro;5;2604106;Caruaru;2B
26086022602100;2608602;Lagoa do Ouro;5;2602100;Bom Conselho;5
26086022604700;2608602;Lagoa do Ouro;5;2604700;Correntes;5
26086022602407;2608602;Lagoa do Ouro;5;2602407;Brejão;5
26086022615102;2608602;Lagoa do Ouro;5;2615102;Terezinha;5
26086022610905;2608602;Lagoa do Ouro;5;2610905;Pesqueira;4A
26087012604106;2608701;Lagoa dos Gatos;5;2604106;Caruaru;2B
26087012605004;2608701;Lagoa dos Gatos;5;2605004;Cupira;5
26087012611606;2608701;Lagoa dos Gatos;5;2611606;Recife;1C
26087012610004;2608701;Lagoa dos Gatos;5;2610004;Palmares;3B
26087012601508;2608701;Lagoa dos Gatos;5;2601508;Belém de Maria;5
26087012610202;2608701;Lagoa dos Gatos;5;2610202;Panelas;5
26087012604205;2608701;Lagoa dos Gatos;5;2604205;Catende;5
26087012600302;2608701;Lagoa dos Gatos;5;2600302;Agrestina;5
26087502611101;2608750;Lagoa Grande;5;2611101;Petrolina;2C
26087502612604;2608750;Lagoa Grande;5;2612604;Santa Maria da Boa Vista;5
26087502611606;2608750;Lagoa Grande;5;2611606;Recife;1C
26087502609907;2608750;Lagoa Grande;5;2609907;Ouricuri;3A
26087502601607;2608750;Lagoa Grande;5;2601607;Belém do São Francisco;5
26087502609808;2608750;Lagoa Grande;5;2609808;Orocó;5
26087502612208;2608750;Lagoa Grande;5;2612208;Salgueiro;3B
26087502601102;2608750;Lagoa Grande;5;2601102;Araripina;3B
26088002606002;2608800;Lajedo;4B;2606002;Garanhuns;2C
26088002604106;2608800;Lajedo;4B;2604106;Caruaru;2B
26088002611606;2608800;Lajedo;4B;2611606;Recife;1C
26088002614857;2608800;Lajedo;4B;2614857;Tamandaré;5
26088002610905;2608800;Lajedo;4B;2610905;Pesqueira;4A
26088002608404;2608800;Lajedo;4B;2608404;Jurema;5
26088002603306;2608800;Lajedo;4B;2603306;Calçado;5
26088002608305;2608800;Lajedo;4B;2608305;Jupi;5
26088002601706;2608800;Lajedo;4B;2601706;Belo Jardim;3B
26088002612505;2608800;Lajedo;4B;2612505;Santa Cruz do Capibaribe;3B
26088002615409;2608800;Lajedo;4B;2615409;Toritama;5
26089092611606;2608909;Limoeiro;3B;2611606;Recife;1C
26089092604007;2608909;Limoeiro;3B;2604007;Carpina;3B
26089092616407;2608909;Limoeiro;3B;2616407;Vitória de Santo Antão;3B
26089092604106;2608909;Limoeiro;3B;2604106;Caruaru;2B
26089092608453;2608909;Limoeiro;3B;2608453;Lagoa do Carro;5
26089092610608;2608909;Limoeiro;3B;2610608;Paudalho;1C
26089092615409;2608909;Limoeiro;3B;2615409;Toritama;5
26089092605400;2608909;Limoeiro;3B;2605400;Feira Nova;5
26089092612505;2608909;Limoeiro;3B;2612505;Santa Cruz do Capibaribe;3B
26089092609501;2608909;Limoeiro;3B;2609501;Nazaré da Mata;5
26090062611606;2609006;Macaparana;5;2611606;Recife;1C
26090062615300;2609006;Macaparana;5;2615300;Timbaúba;3B
26090062604007;2609006;Macaparana;5;2604007;Carpina;3B
26090062609501;2609006;Macaparana;5;2609501;Nazaré da Mata;5
26090062613800;2609006;Macaparana;5;2613800;São Vicente Férrer;5
26090062600708;2609006;Macaparana;5;2600708;Aliança;5
26090062610608;2609006;Macaparana;5;2610608;Paudalho;1C
26090062613701;2609006;Macaparana;5;2613701;São Lourenço da Mata;1C
26090062615508;2609006;Macaparana;5;2615508;Tracunhaém;5
26090062604106;2609006;Macaparana;5;2604106;Caruaru;2B
26090062615409;2609006;Macaparana;5;2615409;Toritama;5
26090062606200;2609006;Macaparana;5;2606200;Goiana;3B
26090062608909;2609006;Macaparana;5;2608909;Limoeiro;3B
26091052608909;2609105;Machados;5;2608909;Limoeiro;3B
26091052611606;2609105;Machados;5;2611606;Recife;1C
26091052604007;2609105;Machados;5;2604007;Carpina;3B
26091052616407;2609105;Machados;5;2616407;Vitória de Santo Antão;3B
26091052613701;2609105;Machados;5;2613701;São Lourenço da Mata;1C
26091052609709;2609105;Machados;5;2609709;Orobó;5
26091052604106;2609105;Machados;5;2604106;Caruaru;2B
26091052609501;2609105;Machados;5;2609501;Nazaré da Mata;5
26091052615409;2609105;Machados;5;2615409;Toritama;5
26091052614501;2609105;Machados;5;2614501;Surubim;3B
26091052613800;2609105;Machados;5;2613800;São Vicente Férrer;5
26091052603454;2609105;Machados;5;2603454;Camaragibe;1C
26091052608453;2609105;Machados;5;2608453;Lagoa do Carro;5
26091052610608;2609105;Machados;5;2610608;Paudalho;1C
26091052602209;2609105;Machados;5;2602209;Bom Jardim;5
26091052612505;2609105;Machados;5;2612505;Santa Cruz do Capibaribe;3B
26091052608107;2609105;Machados;5;2608107;João Alfredo;5
26091052609006;2609105;Machados;5;2609006;Macaparana;5
26091052615300;2609105;Machados;5;2615300;Timbaúba;3B
26091542601201;2609154;Manari;5;2601201;Arcoverde;3A
26091542611606;2609154;Manari;5;2611606;Recife;1C
26091542607000;2609154;Manari;5;2607000;Inajá;5
26091542604106;2609154;Manari;5;2604106;Caruaru;2B
26091542606002;2609154;Manari;5;2606002;Garanhuns;2C
26091542602803;2609154;Manari;5;2602803;Buíque;5
26091542615805;2609154;Manari;5;2615805;Tupanatinga;5
26091542611002;2609154;Manari;5;2611002;Petrolândia;4B
26091542600500;2609154;Manari;5;2600500;Águas Belas;5
26092042610004;2609204;Maraial;5;2610004;Palmares;3B
26092042611606;2609204;Maraial;5;2611606;Recife;1C
26092042604106;2609204;Maraial;5;2604106;Caruaru;2B
26092042604205;2609204;Maraial;5;2604205;Catende;5
26092042607950;2609204;Maraial;5;2607950;Jaqueira;5
26092042606002;2609204;Maraial;5;2606002;Garanhuns;2C
26092042615409;2609204;Maraial;5;2615409;Toritama;5
26093032612208;2609303;Mirandiba;5;2612208;Salgueiro;3B
26093032613909;2609303;Mirandiba;5;2613909;Serra Talhada;3A
26093032611101;2609303;Mirandiba;5;2611101;Petrolina;2C
26093032611606;2609303;Mirandiba;5;2611606;Recife;1C
26093032613503;2609303;Mirandiba;5;2613503;São José do Belmonte;5
26093032603926;2609303;Mirandiba;5;2603926;Carnaubeira da Penha;5
26093032604106;2609303;Mirandiba;5;2604106;Caruaru;2B
26093032605707;2609303;Mirandiba;5;2605707;Floresta;4B
26093032615706;2609303;Mirandiba;5;2615706;Triunfo;5
26094022611606;2609402;Moreno;1C;2611606;Recife;1C
26094022616407;2609402;Moreno;1C;2616407;Vitória de Santo Antão;3B
26094022604106;2609402;Moreno;1C;2604106;Caruaru;2B
26094022611309;2609402;Moreno;1C;2611309;Pombos;5
26094022601904;2609402;Moreno;1C;2601904;Bezerros;5
26094022604502;2609402;Moreno;1C;2604502;Chã Grande;5
26094022606408;2609402;Moreno;1C;2606408;Gravatá;4A
26094022607901;2609402;Moreno;1C;2607901;Jaboatão dos Guararapes;1C
26094022612455;2609402;Moreno;1C;2612455;Santa Cruz;5
26095012611606;2609501;Nazaré da Mata;5;2611606;Recife;1C
26095012604007;2609501;Nazaré da Mata;5;2604007;Carpina;3B
26095012608909;2609501;Nazaré da Mata;5;2608909;Limoeiro;3B
26095012615300;2609501;Nazaré da Mata;5;2615300;Timbaúba;3B
26095012602704;2609501;Nazaré da Mata;5;2602704;Buenos Aires;5
26095012616308;2609501;Nazaré da Mata;5;2616308;Vicência;5
26095012615508;2609501;Nazaré da Mata;5;2615508;Tracunhaém;5
26095012613701;2609501;Nazaré da Mata;5;2613701;São Lourenço da Mata;1C
26095012612455;2609501;Nazaré da Mata;5;2612455;Santa Cruz;5
26095012610608;2609501;Nazaré da Mata;5;2610608;Paudalho;1C
26095012606200;2609501;Nazaré da Mata;5;2606200;Goiana;3B
26095012607802;2609501;Nazaré da Mata;5;2607802;Itaquitinga;5
26096002611606;2609600;Olinda;1C;2611606;Recife;1C
26096002610707;2609600;Olinda;1C;2610707;Paulista;1C
26096002607901;2609600;Olinda;1C;2607901;Jaboatão dos Guararapes;1C
26096002600054;2609600;Olinda;1C;2600054;Abreu e Lima;1C
26096002604106;2609600;Olinda;1C;2604106;Caruaru;2B
26096002613701;2609600;Olinda;1C;2613701;São Lourenço da Mata;1C
26096002615409;2609600;Olinda;1C;2615409;Toritama;5
26096002606804;2609600;Olinda;1C;2606804;Igarassu;1C
26097092611606;2609709;Orobó;5;2611606;Recife;1C
26097092608909;2609709;Orobó;5;2608909;Limoeiro;3B
26097092614501;2609709;Orobó;5;2614501;Surubim;3B
26097092616407;2609709;Orobó;5;2616407;Vitória de Santo Antão;3B
26097092604007;2609709;Orobó;5;2604007;Carpina;3B
26097092602209;2609709;Orobó;5;2602209;Bom Jardim;5
26097092615409;2609709;Orobó;5;2615409;Toritama;5
26097092604106;2609709;Orobó;5;2604106;Caruaru;2B
26097092612505;2609709;Orobó;5;2612505;Santa Cruz do Capibaribe;3B
26097092608107;2609709;Orobó;5;2608107;João Alfredo;5
26097092609501;2609709;Orobó;5;2609501;Nazaré da Mata;5
26097092613701;2609709;Orobó;5;2613701;São Lourenço da Mata;1C
26097092608453;2609709;Orobó;5;2608453;Lagoa do Carro;5
26097092610608;2609709;Orobó;5;2610608;Paudalho;1C
26098082611101;2609808;Orocó;5;2611101;Petrolina;2C
26098082603009;2609808;Orocó;5;2603009;Cabrobó;5
26098082612604;2609808;Orocó;5;2612604;Santa Maria da Boa Vista;5
26098082612208;2609808;Orocó;5;2612208;Salgueiro;3B
26098082611606;2609808;Orocó;5;2611606;Recife;1C
26098082601607;2609808;Orocó;5;2601607;Belém do São Francisco;5
26098082608750;2609808;Orocó;5;2608750;Lagoa Grande;5
26098082604106;2609808;Orocó;5;2604106;Caruaru;2B
26099072611101;2609907;Ouricuri;3A;2611101;Petrolina;2C
26099072611606;2609907;Ouricuri;3A;2611606;Recife;1C
26099072601102;2609907;Ouricuri;3A;2601102;Araripina;3B
26099072612208;2609907;Ouricuri;3A;2612208;Salgueiro;3B
26099072602001;2609907;Ouricuri;3A;2602001;Bodocó;5
26099072612455;2609907;Ouricuri;3A;2612455;Santa Cruz;5
26099072615607;2609907;Ouricuri;3A;2615607;Trindade;5
26099072608750;2609907;Ouricuri;3A;2608750;Lagoa Grande;5
26099072605301;2609907;Ouricuri;3A;2605301;Exu;5
26099072614006;2609907;Ouricuri;3A;2614006;Serrita;5
26099072604106;2609907;Ouricuri;3A;2604106;Caruaru;2B
26100042611606;2610004;Palmares;3B;2611606;Recife;1C
26100042604106;2610004;Palmares;3B;2604106;Caruaru;2B
26100042616407;2610004;Palmares;3B;2616407;Vitória de Santo Antão;3B
26100042605905;2610004;Palmares;3B;2605905;Gameleira;5
26100042602902;2610004;Palmares;3B;2602902;Cabo de Santo Agostinho;1C
26100042605202;2610004;Palmares;3B;2605202;Escada;3B
26100042611804;2610004;Palmares;3B;2611804;Ribeirão;5
26100042604205;2610004;Palmares;3B;2604205;Catende;5
26100042612505;2610004;Palmares;3B;2612505;Santa Cruz do Capibaribe;3B
26100042615409;2610004;Palmares;3B;2615409;Toritama;5
26101032606002;2610103;Palmeirina;5;2606002;Garanhuns;2C
26101032611606;2610103;Palmeirina;5;2611606;Recife;1C
26101032613206;2610103;Palmeirina;5;2613206;São João;5
26101032601003;2610103;Palmeirina;5;2601003;Angelim;5
26101032604106;2610103;Palmeirina;5;2604106;Caruaru;2B
26102022604106;2610202;Panelas;5;2604106;Caruaru;2B
26102022611606;2610202;Panelas;5;2611606;Recife;1C
26102022605004;2610202;Panelas;5;2605004;Cupira;5
26102022608404;2610202;Panelas;5;2608404;Jurema;5
26102022611507;2610202;Panelas;5;2611507;Quipapá;5
26102022608701;2610202;Panelas;5;2608701;Lagoa dos Gatos;5
26102022600302;2610202;Panelas;5;2600302;Agrestina;5
26102022606002;2610202;Panelas;5;2606002;Garanhuns;2C
26103012606002;2610301;Paranatama;5;2606002;Garanhuns;2C
26103012611606;2610301;Paranatama;5;2611606;Recife;1C
26103012612307;2610301;Paranatama;5;2612307;Saloá;5
26103012604106;2610301;Paranatama;5;2604106;Caruaru;2B
26103012603207;2610301;Paranatama;5;2603207;Caetés;5
26103012602100;2610301;Paranatama;5;2602100;Bom Conselho;5
26103012602407;2610301;Paranatama;5;2602407;Brejão;5
26103012603801;2610301;Paranatama;5;2603801;Capoeiras;5
26104002609907;2610400;Parnamirim;5;2609907;Ouricuri;3A
26104002612208;2610400;Parnamirim;5;2612208;Salgueiro;3B
26104002611606;2610400;Parnamirim;5;2611606;Recife;1C
26104002611101;2610400;Parnamirim;5;2611101;Petrolina;2C
26104002615201;2610400;Parnamirim;5;2615201;Terra Nova;5
26104002601102;2610400;Parnamirim;5;2601102;Araripina;3B
26104002604106;2610400;Parnamirim;5;2604106;Caruaru;2B
26105092611606;2610509;Passira;5;2611606;Recife;1C
26105092608909;2610509;Passira;5;2608909;Limoeiro;3B
26105092604106;2610509;Passira;5;2604106;Caruaru;2B
26105092616407;2610509;Passira;5;2616407;Vitória de Santo Antão;3B
26105092604908;2610509;Passira;5;2604908;Cumaru;5
26105092612109;2610509;Passira;5;2612109;Salgadinho;5
26105092604007;2610509;Passira;5;2604007;Carpina;3B
26105092613701;2610509;Passira;5;2613701;São Lourenço da Mata;1C
26105092615409;2610509;Passira;5;2615409;Toritama;5
26105092609501;2610509;Passira;5;2609501;Nazaré da Mata;5
26105092608453;2610509;Passira;5;2608453;Lagoa do Carro;5
26105092610608;2610509;Passira;5;2610608;Paudalho;1C
26105092612505;2610509;Passira;5;2612505;Santa Cruz do Capibaribe;3B
26106082611606;2610608;Paudalho;1C;2611606;Recife;1C
26106082604007;2610608;Paudalho;1C;2604007;Carpina;3B
26106082613701;2610608;Paudalho;1C;2613701;São Lourenço da Mata;1C
26106082608909;2610608;Paudalho;1C;2608909;Limoeiro;3B
26106082603454;2610608;Paudalho;1C;2603454;Camaragibe;1C
26106082604106;2610608;Paudalho;1C;2604106;Caruaru;2B
26106082608453;2610608;Paudalho;1C;2608453;Lagoa do Carro;5
26106082609501;2610608;Paudalho;1C;2609501;Nazaré da Mata;5
26106082615508;2610608;Paudalho;1C;2615508;Tracunhaém;5
26107072611606;2610707;Paulista;1C;2611606;Recife;1C
26107072609600;2610707;Paulista;1C;2609600;Olinda;1C
26107072606200;2610707;Paulista;1C;2606200;Goiana;3B
26107072606804;2610707;Paulista;1C;2606804;Igarassu;1C
26107072613701;2610707;Paulista;1C;2613701;São Lourenço da Mata;1C
26107072600054;2610707;Paulista;1C;2600054;Abreu e Lima;1C
26107072604106;2610707;Paulista;1C;2604106;Caruaru;2B
26107072612505;2610707;Paulista;1C;2612505;Santa Cruz do Capibaribe;3B
26107072607901;2610707;Paulista;1C;2607901;Jaboatão dos Guararapes;1C
26108062601201;2610806;Pedra;5;2601201;Arcoverde;3A
26108062611606;2610806;Pedra;5;2611606;Recife;1C
26108062604106;2610806;Pedra;5;2604106;Caruaru;2B
26108062606002;2610806;Pedra;5;2606002;Garanhuns;2C
26108062616001;2610806;Pedra;5;2616001;Venturosa;5
26108062610905;2610806;Pedra;5;2610905;Pesqueira;4A
26108062602803;2610806;Pedra;5;2602803;Buíque;5
26108062603207;2610806;Pedra;5;2603207;Caetés;5
26108062603801;2610806;Pedra;5;2603801;Capoeiras;5
26108062613909;2610806;Pedra;5;2613909;Serra Talhada;3A
26108062611101;2610806;Pedra;5;2611101;Petrolina;2C
26108062614105;2610806;Pedra;5;2614105;Sertânia;5
26109052604106;2610905;Pesqueira;4A;2604106;Caruaru;2B
26109052611606;2610905;Pesqueira;4A;2611606;Recife;1C
26109052601201;2610905;Pesqueira;4A;2601201;Arcoverde;3A
26109052601706;2610905;Pesqueira;4A;2601706;Belo Jardim;3B
26109052606002;2610905;Pesqueira;4A;2606002;Garanhuns;2C
26109052612406;2610905;Pesqueira;4A;2612406;Sanharó;5
26109052612505;2610905;Pesqueira;4A;2612505;Santa Cruz do Capibaribe;3B
26109052613909;2610905;Pesqueira;4A;2613909;Serra Talhada;3A
26109052613008;2610905;Pesqueira;4A;2613008;São Bento do Una;5
26109052615409;2610905;Pesqueira;4A;2615409;Toritama;5
26110022611606;2611002;Petrolândia;4B;2611606;Recife;1C
26110022604106;2611002;Petrolândia;4B;2604106;Caruaru;2B
26110022613909;2611002;Petrolândia;4B;2613909;Serra Talhada;3A
26110022601201;2611002;Petrolândia;4B;2601201;Arcoverde;3A
26110022605707;2611002;Petrolândia;4B;2605707;Floresta;4B
26110022608057;2611002;Petrolândia;4B;2608057;Jatobá;5
26110022614808;2611002;Petrolândia;4B;2614808;Tacaratu;5
26111012611606;2611101;Petrolina;2C;2611606;Recife;1C
26111012608750;2611101;Petrolina;2C;2608750;Lagoa Grande;5
26111012612604;2611101;Petrolina;2C;2612604;Santa Maria da Boa Vista;5
26111012612208;2611101;Petrolina;2C;2612208;Salgueiro;3B
26111012603009;2611101;Petrolina;2C;2603009;Cabrobó;5
26111012609808;2611101;Petrolina;2C;2609808;Orocó;5
26111012604106;2611101;Petrolina;2C;2604106;Caruaru;2B
26111012606408;2611101;Petrolina;2C;2606408;Gravatá;4A
26111012613404;2611101;Petrolina;2C;2613404;São José da Coroa Grande;5
26112002610905;2611200;Poção;5;2610905;Pesqueira;4A
26112002604106;2611200;Poção;5;2604106;Caruaru;2B
26112002611606;2611200;Poção;5;2611606;Recife;1C
26112002601201;2611200;Poção;5;2601201;Arcoverde;3A
26112002601706;2611200;Poção;5;2601706;Belo Jardim;3B
26112002612505;2611200;Poção;5;2612505;Santa Cruz do Capibaribe;3B
26112002606002;2611200;Poção;5;2606002;Garanhuns;2C
26112002608305;2611200;Poção;5;2608305;Jupi;5
26112002608800;2611200;Poção;5;2608800;Lajedo;4B
26112002612406;2611200;Poção;5;2612406;Sanharó;5
26112002613008;2611200;Poção;5;2613008;São Bento do Una;5
26112002602803;2611200;Poção;5;2602803;Buíque;5
26112002615409;2611200;Poção;5;2615409;Toritama;5
26113092616407;2611309;Pombos;5;2616407;Vitória de Santo Antão;3B
26113092611606;2611309;Pombos;5;2611606;Recife;1C
26113092604106;2611309;Pombos;5;2604106;Caruaru;2B
26113092606408;2611309;Pombos;5;2606408;Gravatá;4A
26113092609402;2611309;Pombos;5;2609402;Moreno;1C
26113092601904;2611309;Pombos;5;2601904;Bezerros;5
26113092604502;2611309;Pombos;5;2604502;Chã Grande;5
26114082611606;2611408;Primavera;5;2611606;Recife;1C
26114082605202;2611408;Primavera;5;2605202;Escada;3B
26114082600906;2611408;Primavera;5;2600906;Amaraji;5
26114082604106;2611408;Primavera;5;2604106;Caruaru;2B
26114082602902;2611408;Primavera;5;2602902;Cabo de Santo Agostinho;1C
26114082610004;2611408;Primavera;5;2610004;Palmares;3B
26114082607901;2611408;Primavera;5;2607901;Jaboatão dos Guararapes;1C
26114082601300;2611408;Primavera;5;2601300;Barra de Guabiraba;5
26114082611804;2611408;Primavera;5;2611804;Ribeirão;5
26114082616407;2611408;Primavera;5;2616407;Vitória de Santo Antão;3B
26114082613701;2611408;Primavera;5;2613701;São Lourenço da Mata;1C
26114082600401;2611408;Primavera;5;2600401;Água Preta;5
26114082604502;2611408;Primavera;5;2604502;Chã Grande;5
26114082606408;2611408;Primavera;5;2606408;Gravatá;4A
26115072606002;2611507;Quipapá;5;2606002;Garanhuns;2C
26115072611606;2611507;Quipapá;5;2611606;Recife;1C
26115072604106;2611507;Quipapá;5;2604106;Caruaru;2B
26115072612901;2611507;Quipapá;5;2612901;São Benedito do Sul;5
26115072610004;2611507;Quipapá;5;2610004;Palmares;3B
26115072605004;2611507;Quipapá;5;2605004;Cupira;5
26115072603702;2611507;Quipapá;5;2603702;Canhotinho;5
26115072601003;2611507;Quipapá;5;2601003;Angelim;5
26115072610202;2611507;Quipapá;5;2610202;Panelas;5
26115072613206;2611507;Quipapá;5;2613206;São João;5
26115072609204;2611507;Quipapá;5;2609204;Maraial;5
26115332600104;2611533;Quixaba;5;2600104;Afogados da Ingazeira;3B
26115332603900;2611533;Quixaba;5;2603900;Carnaíba;5
26115332611606;2611533;Quixaba;5;2611606;Recife;1C
26115332613909;2611533;Quixaba;5;2613909;Serra Talhada;3A
26115332601201;2611533;Quixaba;5;2601201;Arcoverde;3A
26115332604106;2611533;Quixaba;5;2604106;Caruaru;2B
26115332612505;2611533;Quixaba;5;2612505;Santa Cruz do Capibaribe;3B
26115332606002;2611533;Quixaba;5;2606002;Garanhuns;2C
26117052604106;2611705;Riacho das Almas;5;2604106;Caruaru;2B
26117052611606;2611705;Riacho das Almas;5;2611606;Recife;1C
26117052604908;2611705;Riacho das Almas;5;2604908;Cumaru;5
26117052601904;2611705;Riacho das Almas;5;2601904;Bezerros;5
26117052610509;2611705;Riacho das Almas;5;2610509;Passira;5
26117052606408;2611705;Riacho das Almas;5;2606408;Gravatá;4A
26117052608909;2611705;Riacho das Almas;5;2608909;Limoeiro;3B
26117052605806;2611705;Riacho das Almas;5;2605806;Frei Miguelinho;5
26117052616407;2611705;Riacho das Almas;5;2616407;Vitória de Santo Antão;3B
26117052606002;2611705;Riacho das Almas;5;2606002;Garanhuns;2C
26118042611606;2611804;Ribeirão;5;2611606;Recife;1C
26118042610004;2611804;Ribeirão;5;2610004;Palmares;3B
26118042605202;2611804;Ribeirão;5;2605202;Escada;3B
26118042602902;2611804;Ribeirão;5;2602902;Cabo de Santo Agostinho;1C
26118042604106;2611804;Ribeirão;5;2604106;Caruaru;2B
26118042605905;2611804;Ribeirão;5;2605905;Gameleira;5
26118042616407;2611804;Ribeirão;5;2616407;Vitória de Santo Antão;3B
26118042614857;2611804;Ribeirão;5;2614857;Tamandaré;5
26118042600401;2611804;Ribeirão;5;2600401;Água Preta;5
26118042615409;2611804;Ribeirão;5;2615409;Toritama;5
26118042608206;2611804;Ribeirão;5;2608206;Joaquim Nabuco;5
26118042613701;2611804;Ribeirão;5;2613701;São Lourenço da Mata;1C
26118042604809;2611804;Ribeirão;5;2604809;Cortês;5
26118042607901;2611804;Ribeirão;5;2607901;Jaboatão dos Guararapes;1C
26119032611606;2611903;Rio Formoso;5;2611606;Recife;1C
26119032601409;2611903;Rio Formoso;5;2601409;Barreiros;4A
26119032602902;2611903;Rio Formoso;5;2602902;Cabo de Santo Agostinho;1C
26119032614857;2611903;Rio Formoso;5;2614857;Tamandaré;5
26119032614204;2611903;Rio Formoso;5;2614204;Sirinhaém;5
26119032607208;2611903;Rio Formoso;5;2607208;Ipojuca;1C
26119032610004;2611903;Rio Formoso;5;2610004;Palmares;3B
26119032604106;2611903;Rio Formoso;5;2604106;Caruaru;2B
26119032612455;2611903;Rio Formoso;5;2612455;Santa Cruz;5
26119032613701;2611903;Rio Formoso;5;2613701;São Lourenço da Mata;1C
26119032607901;2611903;Rio Formoso;5;2607901;Jaboatão dos Guararapes;1C
26120002604106;2612000;Sairé;5;2604106;Caruaru;2B
26120002611606;2612000;Sairé;5;2611606;Recife;1C
26120002601904;2612000;Sairé;5;2601904;Bezerros;5
26120002603504;2612000;Sairé;5;2603504;Camocim de São Félix;5
26120002606408;2612000;Sairé;5;2606408;Gravatá;4A
26120002602308;2612000;Sairé;5;2602308;Bonito;5
26120002616407;2612000;Sairé;5;2616407;Vitória de Santo Antão;3B
26120002604502;2612000;Sairé;5;2604502;Chã Grande;5
26120002613305;2612000;Sairé;5;2613305;São Joaquim do Monte;5
26121092611606;2612109;Salgadinho;5;2611606;Recife;1C
26121092610509;2612109;Salgadinho;5;2610509;Passira;5
26121092608909;2612109;Salgadinho;5;2608909;Limoeiro;3B
26121092608107;2612109;Salgadinho;5;2608107;João Alfredo;5
26121092616407;2612109;Salgadinho;5;2616407;Vitória de Santo Antão;3B
26121092604106;2612109;Salgadinho;5;2604106;Caruaru;2B
26121092604007;2612109;Salgadinho;5;2604007;Carpina;3B
26121092612505;2612109;Salgadinho;5;2612505;Santa Cruz do Capibaribe;3B
26121092615409;2612109;Salgadinho;5;2615409;Toritama;5
26121092613701;2612109;Salgadinho;5;2613701;São Lourenço da Mata;1C
26121092614501;2612109;Salgadinho;5;2614501;Surubim;3B
26121092609501;2612109;Salgadinho;5;2609501;Nazaré da Mata;5
26122082611606;2612208;Salgueiro;3B;2611606;Recife;1C
26122082611101;2612208;Salgueiro;3B;2611101;Petrolina;2C
26122082613909;2612208;Salgueiro;3B;2613909;Serra Talhada;3A
26122082603009;2612208;Salgueiro;3B;2603009;Cabrobó;5
26122082614006;2612208;Salgueiro;3B;2614006;Serrita;5
26122082604106;2612208;Salgueiro;3B;2604106;Caruaru;2B
26122082612604;2612208;Salgueiro;3B;2612604;Santa Maria da Boa Vista;5
26122082608750;2612208;Salgueiro;3B;2608750;Lagoa Grande;5
26122082609907;2612208;Salgueiro;3B;2609907;Ouricuri;3A
26122082601607;2612208;Salgueiro;3B;2601607;Belém do São Francisco;5
26122082615706;2612208;Salgueiro;3B;2615706;Triunfo;5
26123072606002;2612307;Saloá;5;2606002;Garanhuns;2C
26123072611606;2612307;Saloá;5;2611606;Recife;1C
26123072604106;2612307;Saloá;5;2604106;Caruaru;2B
26123072610301;2612307;Saloá;5;2610301;Paranatama;5
26123072602100;2612307;Saloá;5;2602100;Bom Conselho;5
26123072615102;2612307;Saloá;5;2615102;Terezinha;5
26124062604106;2612406;Sanharó;5;2604106;Caruaru;2B
26124062610905;2612406;Sanharó;5;2610905;Pesqueira;4A
26124062611606;2612406;Sanharó;5;2611606;Recife;1C
26124062601706;2612406;Sanharó;5;2601706;Belo Jardim;3B
26124062614857;2612406;Sanharó;5;2614857;Tamandaré;5
26124062601201;2612406;Sanharó;5;2601201;Arcoverde;3A
26124062612208;2612406;Sanharó;5;2612208;Salgueiro;3B
26124062613909;2612406;Sanharó;5;2613909;Serra Talhada;3A
26124552609907;2612455;Santa Cruz;5;2609907;Ouricuri;3A
26124552611101;2612455;Santa Cruz;5;2611101;Petrolina;2C
26124552601102;2612455;Santa Cruz;5;2601102;Araripina;3B
26124552615607;2612455;Santa Cruz;5;2615607;Trindade;5
26124552608750;2612455;Santa Cruz;5;2608750;Lagoa Grande;5
26124552605152;2612455;Santa Cruz;5;2605152;Dormentes;5
26124552612554;2612455;Santa Cruz;5;2612554;Santa Filomena;5
26124712613909;2612471;Santa Cruz da Baixa Verde;5;2613909;Serra Talhada;3A
26124712615706;2612471;Santa Cruz da Baixa Verde;5;2615706;Triunfo;5
26124712611606;2612471;Santa Cruz da Baixa Verde;5;2611606;Recife;1C
26124712600104;2612471;Santa Cruz da Baixa Verde;5;2600104;Afogados da Ingazeira;3B
26124712601201;2612471;Santa Cruz da Baixa Verde;5;2601201;Arcoverde;3A
26124712604106;2612471;Santa Cruz da Baixa Verde;5;2604106;Caruaru;2B
26124712612208;2612471;Santa Cruz da Baixa Verde;5;2612208;Salgueiro;3B
26124712611101;2612471;Santa Cruz da Baixa Verde;5;2611101;Petrolina;2C
26124712605608;2612471;Santa Cruz da Baixa Verde;5;2605608;Flores;5
26125052604106;2612505;Santa Cruz do Capibaribe;3B;2604106;Caruaru;2B
26125052611606;2612505;Santa Cruz do Capibaribe;3B;2611606;Recife;1C
26125052615409;2612505;Santa Cruz do Capibaribe;3B;2615409;Toritama;5
26125052615003;2612505;Santa Cruz do Capibaribe;3B;2615003;Taquaritinga do Norte;5
26125052614501;2612505;Santa Cruz do Capibaribe;3B;2614501;Surubim;3B
26125052616209;2612505;Santa Cruz do Capibaribe;3B;2616209;Vertentes;5
