ID;UF_ORIGEM;MUN_ORIGEM;MUN_OR;NOME_ORIGEM;POP2018_O;COD_ARR_O;NOME_ARR_O;HIERAR_MUN_O;HIERAR_CID;NOME_HIERAR_CID;UF_DESTINO;MUN_DESTINO;MUN_DEST;NOME_DESTINO;POP2018_D;COD_ARR_D;NOME_ARR_D;HIERAR_MUN_D;HIERAR_CID_D;NOME_HIERAR_CID_D;Q1;Q2;Q3;Q4;Q5;Q6;Q7;Q8;Q9;Q10;IA_Q1;IA_Q2;IA_Q3;IA_Q4;IA_Q5;IA_Q6;IA_Q7;IA_Q8;IA_Q9;IA_Q10;PERC_LIG;IA;X_ORIGEM;Y_ORIGEM;X_DESTINO;Y_DESTINO
26077032612505;PE;2607703;2607703;Itapetim;13680;;;Centro Local (5);5;Centro Local;PE;2612505;2612505;Santa Cruz do Capibaribe;105936;;;Centro Subregional B (3B);3B;Centro Subregional B;23.3333333333;0;0;0;0;0;0;0;0;0;3192;0;0;0;0;0;0;0;0;0;0.0233333333;319.2;-37.1897;-7.3804;-36.1995;-7959
26077032601201;PE;2607703;2607703;Itapetim;13680;;;Centro Local (5);5;Centro Local;PE;2601201;2601201;Arcoverde;73844;;;Centro Subregional A (3A);3A;Centro Subregional A;0;0;0;1.6666666667;0;0;3.3333333333;0;0;14.4876325088;0;0;0;228;0;0;456;0;0;1981.9081272085;0.0194876325;266.5908127208;-37.1897;-7.3804;-37.0535;-8.4193
26077032602506;PE;2607703;2607703;Itapetim;13680;;;Centro Local (5);5;Centro Local;PE;2602506;2602506;Brejinho;7486;;;Centro Local (5);5;Centro Local;0;0;0;0;0;15;3.3333333333;0;0;0;0;0;0;0;0;2052;456;0;0;0;0.0183333333;250.8;-37.1897;-7.3804;-37.2841;-7.3499
26077032614600;PE;2607703;2607703;Itapetim;13680;;;Centro Local (5);5;Centro Local;PE;2614600;2614600;Tabira;28371;;;Centro de Zona B (4B);4B;Centro de Zona B;0;0;3.3333333333;0;0;0;5;0;0;0;0;0;456;0;0;0;684;0;0;0;0.0083333333;114;-37.1897;-7.3804;-37.5403;-7.5847
26077032615409;PE;2607703;2607703;Itapetim;13680;;;Centro Local (5);5;Centro Local;PE;2615409;2615409;Toritama;44254;;;Centro Local (5);5;Centro Local;7.3333333333;0;0;0;0;0;0;0;0;0;1003.2;0;0;0;0;0;0;0;0;0;0.0073333333;100.32;-37.1897;-7.3804;-36057;-8.0091
26077032613909;PE;2607703;2607703;Itapetim;13680;;;Centro Local (5);5;Centro Local;PE;2613909;2613909;Serra Talhada;85774;;;Centro Subregional A (3A);3A;Centro Subregional A;0;0;3.3333333333;1.6666666667;0;0;0;0;0;0;0;0;456;228;0;0;0;0;0;0;5;68.4;-37.1897;-7.3804;-38.3021;-7.9917
26077522611606;PE;2607752;2607752;Itapissuma;26397;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;PE;2611606;2611606;Recife;1637834;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;41.6666666667;55;70;86.6666666667;40;58.3333333333;63.3333333333;100;60;0;10998.75;14518.35;18477.9;22877.4;10558.8;15398.25;16718.1;26397;15838.2;0;0.6388888889;16864.75;-34.8935;-7.7746;-34.8889;-8.0628
26077522606804;PE;2607752;2607752;Itapissuma;26397;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;PE;2606804;2606804;Igarassu;115640;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;8.3333333333;11.6666666667;6.6666666667;0;43.3333333333;0;8.3333333333;0;28.3333333333;0;2199.75;3079.65;1759.8;0;11438.7;0;2199.75;0;7479.15;0;0.1185185185;3128.5333333333;-34.8935;-7.7746;-34.9083;-7834
26077522600054;PE;2607752;2607752;Itapissuma;26397;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;PE;2600054;2600054;Abreu e Lima;99622;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;23.3333333333;33.3333333333;3.3333333333;0;0;0;0;0;11.6666666667;0;6159.3;8799;879.9;0;0;0;0;0;3079.65;0;0.0796296296;2101.9833333333;-34.8935;-7.7746;-34.9002;-7.9036
26077522609600;PE;2607752;2607752;Itapissuma;26397;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;PE;2609600;2609600;Olinda;391835;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;3.3333333333;0;3.3333333333;8.3333333333;6.6666666667;38.3333333333;0;0;0;0;879.9;0;879.9;2199.75;1759.8;10118.85;0;0;0;0;0.0666666667;1759.8;-34.8935;-7.7746;-34.8522;-8.0183
26077522610707;PE;2607752;2607752;Itapissuma;26397;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;PE;2610707;2610707;Paulista;329117;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;11.6666666667;0;16.6666666667;0;5;3.3333333333;3.3333333333;0;0;0;3079.65;0;4399.5;0;1319.85;879.9;879.9;0;0;0;0.0444444444;1173.2;-34.8935;-7.7746;-34.8819;-7.9408
26077522613701;PE;2607752;2607752;Itapissuma;26397;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;PE;2613701;2613701;São Lourenço da Mata;112362;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;6599.25;0;0;0;0.0277777778;733.25;-34.8935;-7.7746;-35.0401;-7.9964
26077522604106;PE;2607752;2607752;Itapissuma;26397;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;PE;2604106;2604106;Caruaru;356872;;;Capital Regional B (2B);2B;Capital Regional B;6.6666666667;0;0;0;0;0;0;0;0;0;1759.8;0;0;0;0;0;0;0;0;0;0.0074074074;195.5333333333;-34.8935;-7.7746;-35.9696;-8.2864
26077522606200;PE;2607752;2607752;Itapissuma;26397;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;PE;2606200;2606200;Goiana;79455;;;Centro Subregional B (3B);3B;Centro Subregional B;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1319.85;0;0;0;0;0;0.0055555556;146.65;-34.8935;-7.7746;-34.9908;-7561
26077522607901;PE;2607752;2607752;Itapissuma;26397;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;PE;2607901;2607901;Jaboatão dos Guararapes;697636;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;0;0;0;5;0;0;0;0;0;0;0;0;0;1319.85;0;0;0;0;0;0;0.0055555556;146.65;-34.8935;-7.7746;-35.0196;-8.11
26077522615409;PE;2607752;2607752;Itapissuma;26397;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;PE;2615409;2615409;Toritama;44254;;;Centro Local (5);5;Centro Local;5;0;0;0;0;0;0;0;0;0;1319.85;0;0;0;0;0;0;0;0;0;0.0055555556;146.65;-34.8935;-7.7746;-36057;-8.0091
26078022611606;PE;2607802;2607802;Itaquitinga;16903;;;Centro Local (5);5;Centro Local;PE;2611606;2611606;Recife;1637834;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;16.6666666667;13.3333333333;0;100;66.6666666667;20;50;100;0;0;2817.1666666667;2253.7333333333;0;16903;11268.6666666667;3380.6;8451.5;16903;0;0;0.4074074074;6886.4074074074;-35.1012;-7.6645;-34.8889;-8.0628
26078022606200;PE;2607802;2607802;Itaquitinga;16903;;;Centro Local (5);5;Centro Local;PE;2606200;2606200;Goiana;79455;;;Centro Subregional B (3B);3B;Centro Subregional B;50;53.3333333333;50;0;11.6666666667;10;5;0;0;77.5423728814;8451.5;9014.9333333333;8451.5;0;1972.0166666667;1690.3;845.15;0;0;13106.9872881356;0.2861581921;4836.931920904;-35.1012;-7.6645;-34.9908;-7561
26078022604007;PE;2607802;2607802;Itaquitinga;16903;;;Centro Local (5);5;Centro Local;PE;2604007;2604007;Carpina;82872;;;Centro Subregional B (3B);3B;Centro Subregional B;16.6666666667;16.6666666667;36.6666666667;0;11.6666666667;43.3333333333;6.6666666667;0;0;0;2817.1666666667;2817.1666666667;6197.7666666667;0;1972.0166666667;7324.6333333333;1126.8666666667;0;0;0;0.1462962963;2472.8462962963;-35.1012;-7.6645;-35.2552;-7.8462
26078022609501;PE;2607802;2607802;Itaquitinga;16903;;;Centro Local (5);5;Centro Local;PE;2609501;2609501;Nazaré da Mata;32366;;;Centro Local (5);5;Centro Local;16.6666666667;16.6666666667;13.3333333333;0;3.3333333333;13.3333333333;38.3333333333;0;0;0;2817.1666666667;2817.1666666667;2253.7333333333;0;563.4333333333;2253.7333333333;6479.4833333333;0;0;0;0.112962963;1909.412962963;-35.1012;-7.6645;-35.2253;-7.7481
26078022604601;PE;2607802;2607802;Itaquitinga;16903;;;Centro Local (5);5;Centro Local;PE;2604601;2604601;Condado;26249;;;Centro Local (5);5;Centro Local;0;0;0;0;0;0;0;0;0;22.4576271186;0;0;0;0;0;0;0;0;0;3796.0127118644;0.024952919;421.7791902072;-35.1012;-7.6645;-35.1049;-7.5861
26078022608909;PE;2607802;2607802;Itaquitinga;16903;;;Centro Local (5);5;Centro Local;PE;2608909;2608909;Limoeiro;56302;;;Centro Subregional B (3B);3B;Centro Subregional B;0;0;0;0;0;13.3333333333;0;0;0;0;0;0;0;0;0;2253.7333333333;0;0;0;0;0.0148148148;250.4148148148;-35.1012;-7.6645;-35.4535;-7877
26078022615300;PE;2607802;2607802;Itaquitinga;16903;;;Centro Local (5);5;Centro Local;PE;2615300;2615300;Timbaúba;50956;;;Centro Subregional B (3B);3B;Centro Subregional B;0;0;0;0;6.6666666667;0;0;0;0;0;0;0;0;0;1126.8666666667;0;0;0;0;0;0.0074074074;125.2074074074;-35.1012;-7.6645;-35.3185;-7.5101
26079502611606;PE;2607950;2607950;Jaqueira;11668;;;Centro Local (5);5;Centro Local;PE;2611606;2611606;Recife;1637834;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;0;3.3333333333;0;95;3.3333333333;0;0;100;100;0;0;388.9333333333;0;11084.6;388.9333333333;0;0;11668;11668;0;0.3016666667;3519.8466666667;-35.7942;-8.7283;-34.8889;-8.0628
26079502610004;PE;2607950;2607950;Jaqueira;11668;;;Centro Local (5);5;Centro Local;PE;2610004;2610004;Palmares;62994;;;Centro Subregional B (3B);3B;Centro Subregional B;43.3333333333;50;73.3333333333;0;56.6666666667;40;5;0;0;0;5056.1333333333;5834;8556.5333333333;0;6611.8666666667;4667.2;583.4;0;0;0;0.2683333333;3130.9133333333;-35.7942;-8.7283;-35.5849;-8.6807
26079502604106;PE;2607950;2607950;Jaqueira;11668;;;Centro Local (5);5;Centro Local;PE;2604106;2604106;Caruaru;356872;;;Capital Regional B (2B);2B;Capital Regional B;21.6666666667;33.3333333333;20;5;40;28.3333333333;0;0;0;0;2528.0666666667;3889.3333333333;2333.6;583.4;4667.2;3305.9333333333;0;0;0;0;0.1483333333;1730.7533333333;-35.7942;-8.7283;-35.9696;-8.2864
26079502609204;PE;2607950;2607950;Jaqueira;11668;;;Centro Local (5);5;Centro Local;PE;2609204;2609204;Maraial;11473;;;Centro Local (5);5;Centro Local;0;0;0;0;0;23.3333333333;68.3333333333;0;0;20.3288490284;0;0;0;0;0;2722.5333333333;7973.1333333333;0;0;2371.9701046338;0.1119955157;1306.76367713;-35.7942;-8.7283;-35.8108;-8.7843
26079502604205;PE;2607950;2607950;Jaqueira;11668;;;Centro Local (5);5;Centro Local;PE;2604205;2604205;Catende;42434;;;Centro Local (5);5;Centro Local;28.3333333333;13.3333333333;6.6666666667;0;0;8.3333333333;26.6666666667;0;0;26.0089686099;3305.9333333333;1555.7333333333;777.8666666667;0;0;972.3333333333;3111.4666666667;0;0;3034.7264573991;0.1093423019;1275.8059790732;-35.7942;-8.7283;-35.7213;-8668
26079502612901;PE;2607950;2607950;Jaqueira;11668;;;Centro Local (5);5;Centro Local;PE;2612901;2612901;São Benedito do Sul;15717;;;Centro Local (5);5;Centro Local;0;0;0;0;0;0;0;0;0;12.5560538117;0;0;0;0;0;0;0;0;0;1465.0403587444;0.0125560538;146.5040358744;-35.7942;-8.7283;-35.9333;-8.8073
26079502611507;PE;2607950;2607950;Jaqueira;11668;;;Centro Local (5);5;Centro Local;PE;2611507;2611507;Quipapá;25896;;;Centro Local (5);5;Centro Local;3.3333333333;0;0;0;0;0;0;0;0;8.22122571;388.9333333333;0;0;0;0;0;0;0;0;959.2526158445;0.011554559;134.8185949178;-35.7942;-8.7283;-36.0136;-8.8287
26079502601003;PE;2607950;2607950;Jaqueira;11668;;;Centro Local (5);5;Centro Local;PE;2601003;2601003;Angelim;11072;;;Centro Local (5);5;Centro Local;0;0;0;0;0;0;0;0;0;8.22122571;0;0;0;0;0;0;0;0;0;959.2526158445;0.0082212257;95.9252615845;-35.7942;-8.7283;-36.2838;-8.8902
26079502603702;PE;2607950;2607950;Jaqueira;11668;;;Centro Local (5);5;Centro Local;PE;2603702;2603702;Canhotinho;24835;;;Centro Local (5);5;Centro Local;0;0;0;0;0;0;0;0;0;8.22122571;0;0;0;0;0;0;0;0;0;959.2526158445;0.0082212257;95.9252615845;-35.7942;-8.7283;-36.1894;-8.8835
26079502606002;PE;2607950;2607950;Jaqueira;11668;;;Centro Local (5);5;Centro Local;PE;2606002;2606002;Garanhuns;138983;;;Capital Regional C (2C);2C;Capital Regional C;0;0;0;0;0;0;0;0;0;8.22122571;0;0;0;0;0;0;0;0;0;959.2526158445;0.0082212257;95.9252615845;-35.7942;-8.7283;-36.4962;-8.8911
26079502613206;PE;2607950;2607950;Jaqueira;11668;;;Centro Local (5);5;Centro Local;PE;2613206;2613206;São João;22686;;;Centro Local (5);5;Centro Local;0;0;0;0;0;0;0;0;0;8.22122571;0;0;0;0;0;0;0;0;0;959.2526158445;0.0082212257;95.9252615845;-35.7942;-8.7283;-36.3671;-8.8791
26079502615409;PE;2607950;2607950;Jaqueira;11668;;;Centro Local (5);5;Centro Local;PE;2615409;2615409;Toritama;44254;;;Centro Local (5);5;Centro Local;3.3333333333;0;0;0;0;0;0;0;0;0;388.9333333333;0;0;0;0;0;0;0;0;0;0.0033333333;38.8933333333;-35.7942;-8.7283;-36057;-8.0091
26080082604106;PE;2608008;2608008;Jataúba;17070;;;Centro Local (5);5;Centro Local;PE;2604106;2604106;Caruaru;356872;;;Capital Regional B (2B);2B;Capital Regional B;10;46.6666666667;76.6666666667;56.6666666667;69.3333333333;51.6666666667;46.6666666667;0;0;0;1707;7966;13087;9673;11835.2;8819.5;7966;0;0;0;0.3974074074;6783.7444444445;-36.4967;-7.9899;-35.9696;-8.2864
26080082612505;PE;2608008;2608008;Jataúba;17070;;;Centro Local (5);5;Centro Local;PE;2612505;2612505;Santa Cruz do Capibaribe;105936;;;Centro Subregional B (3B);3B;Centro Subregional B;75;53.3333333333;20;0;21.6666666667;25;13.3333333333;0;0;32.7586206897;12802.5;9104;3414;0;3698.5;4267.5;2276;0;0;5591.8965517241;0.2678799489;4572.7107279694;-36.4967;-7.9899;-36.1995;-7959
26080082611606;PE;2608008;2608008;Jataúba;17070;;;Centro Local (5);5;Centro Local;PE;2611606;2611606;Recife;1637834;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;0;0;3.3333333333;43.3333333333;2;0;20;96.3333333333;0;0;0;0;569;7397;341.4;0;3414;16444.1;0;0;0.1833333333;3129.5;-36.4967;-7.9899;-34.8889;-8.0628
26080082602605;PE;2608008;2608008;Jataúba;17070;;;Centro Local (5);5;Centro Local;PE;2602605;2602605;Brejo da Madre de Deus;50249;;;Centro Local (5);5;Centro Local;0;0;0;0;0;6.6666666667;20;0;0;12.4137931034;0;0;0;0;0;1138;3414;0;0;2119.0344827586;0.0434227331;741.2260536398;-36.4967;-7.9899;-36.3701;-8.1494
26080082615409;PE;2608008;2608008;Jataúba;17070;;;Centro Local (5);5;Centro Local;PE;2615409;2615409;Toritama;44254;;;Centro Local (5);5;Centro Local;15;0;0;0;0;0;0;0;0;0;2560.5;0;0;0;0;0;0;0;0;0;0.0166666667;284.5;-36.4967;-7.9899;-36057;-8.0091
26080082601706;PE;2608008;2608008;Jataúba;17070;;;Centro Local (5);5;Centro Local;PE;2601706;2601706;Belo Jardim;76185;;;Centro Subregional B (3B);3B;Centro Subregional B;0;0;0;0;6.6666666667;0;0;0;0;0;0;0;0;0;1138;0;0;0;0;0;0.0074074074;126.4444444444;-36.4967;-7.9899;-36.4203;-8.3344
26080082606002;PE;2608008;2608008;Jataúba;17070;;;Centro Local (5);5;Centro Local;PE;2606002;2606002;Garanhuns;138983;;;Capital Regional C (2C);2C;Capital Regional C;0;0;0;0;0;0.6666666667;0;0;0;0;0;0;0;0;0;113.8;0;0;0;0;0.0007407407;12.6444444444;-36.4967;-7.9899;-36.4962;-8.8911
26080572611002;PE;2608057;2608057;Jatobá;14740;;;Centro Local (5);5;Centro Local;PE;2611002;2611002;Petrolândia;36187;;;Centro de Zona B (4B);4B;Centro de Zona B;36.6666666667;26.6666666667;40;0;0;23.3333333333;53.3333333333;0;0;43.438538206;5404.6666666667;3930.6666666667;5896;0;0;3439.3333333333;7861.3333333333;0;0;6402.8405315615;0.2482650425;3659.4267257291;-38.2695;-9.1842;-38.2195;-8.9798
26080572611606;PE;2608057;2608057;Jatobá;14740;;;Centro Local (5);5;Centro Local;PE;2611606;2611606;Recife;1637834;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;0;0;0;76.6666666667;6.6666666667;0;0;0;0;0;0;0;0;11300.6666666667;982.6666666667;0;0;0;0;0;0.0925925926;1364.8148148148;-38.2695;-9.1842;-34.8889;-8.0628
26080572605707;PE;2608057;2608057;Jatobá;14740;;;Centro Local (5);5;Centro Local;PE;2605707;2605707;Floresta;32556;;;Centro de Zona B (4B);4B;Centro de Zona B;0;0;0;0;0;0;10;0;0;12.0431893688;0;0;0;0;0;0;1474;0;0;1775.1661129568;0.0244924326;361.0184569952;-38.2695;-9.1842;-38.5685;-8.6018
26080572614808;PE;2608057;2608057;Jatobá;14740;;;Centro Local (5);5;Centro Local;PE;2614808;2614808;Tacaratu;25417;;;Centro Local (5);5;Centro Local;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;1474;1474;0;0;0;0.0222222222;327.5555555556;-38.2695;-9.1842;-38.1501;-9106
26080572604106;PE;2608057;2608057;Jatobá;14740;;;Centro Local (5);5;Centro Local;PE;2604106;2604106;Caruaru;356872;;;Capital Regional B (2B);2B;Capital Regional B;0;0;0;11.6666666667;0;0;0;0;0;0;0;0;0;1719.6666666667;0;0;0;0;0;0;0.012962963;191.0740740741;-38.2695;-9.1842;-35.9696;-8.2864
26080572613909;PE;2608057;2608057;Jatobá;14740;;;Centro Local (5);5;Centro Local;PE;2613909;2613909;Serra Talhada;85774;;;Centro Subregional A (3A);3A;Centro Subregional A;0;0;0;0;0;0;0;0;0;9.3023255814;0;0;0;0;0;0;0;0;0;1371.1627906977;0.0103359173;152.3514211886;-38.2695;-9.1842;-38.3021;-7.9917
26080572601607;PE;2608057;2608057;Jatobá;14740;;;Centro Local (5);5;Centro Local;PE;2601607;2601607;Belém do São Francisco;20728;;;Centro Local (5);5;Centro Local;0;0;0;0;0;0;0;0;0;2.7408637874;0;0;0;0;0;0;0;0;0;404.0033222591;0.0030454042;44.8892580288;-38.2695;-9.1842;-38.9647;-8.7576
26081072611606;PE;2608107;2608107;João Alfredo;33563;;;Centro Local (5);5;Centro Local;PE;2611606;2611606;Recife;1637834;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;0;0;0;90;6.6666666667;11.6666666667;50;100;0;0;0;0;0;30206.7;2237.5333333333;3915.6833333333;16781.5;33563;0;0;0.287037037;9633.8240740741;-35.5902;-7.8592;-34.8889;-8.0628
26081072608909;PE;2608107;2608107;João Alfredo;33563;;;Centro Local (5);5;Centro Local;PE;2608909;2608909;Limoeiro;56302;;;Centro Subregional B (3B);3B;Centro Subregional B;33.3333333333;40;46.6666666667;0;25;25;25;0;0;37.4323659616;11187.6666666667;13425.2;15662.7333333333;0;8390.75;8390.75;8390.75;0;0;12563.4249877029;0.2582581844;8667.9194430781;-35.5902;-7.8592;-35.4535;-7877
26081072614501;PE;2608107;2608107;João Alfredo;33563;;;Centro Local (5);5;Centro Local;PE;2614501;2614501;Surubim;64520;;;Centro Subregional B (3B);3B;Centro Subregional B;36.6666666667;60;36.6666666667;0;0;31.6666666667;25;0;0;20.6591244466;12306.4333333333;20137.8;12306.4333333333;0;0;10628.2833333333;8390.75;0;0;6933.8219380226;0.2340656938;7855.9468820025;-35.5902;-7.8592;-35.7582;-7.8364
26081072616407;PE;2608107;2608107;João Alfredo;33563;;;Centro Local (5);5;Centro Local;PE;2616407;2616407;Vitória de Santo Antão;137915;;;Centro Subregional B (3B);3B;Centro Subregional B;0;0;0;0;41.6666666667;20;0;0;0;0;0;0;0;0;13984.5833333333;6712.6;0;0;0;0;0.0685185185;2299.687037037;-35.5902;-7.8592;-35.2945;-8.1176
26081072604007;PE;2608107;2608107;João Alfredo;33563;;;Centro Local (5);5;Centro Local;PE;2604007;2604007;Carpina;82872;;;Centro Subregional B (3B);3B;Centro Subregional B;3.3333333333;0;16.6666666667;10;5;0;0;0;0;4.5745204132;1118.7666666667;0;5593.8333333333;3356.3;1678.15;0;0;0;0;1535.3462862764;0.0439716893;1475.8218095863;-35.5902;-7.8592;-35.2552;-7.8462
26081072612109;PE;2608107;2608107;João Alfredo;33563;;;Centro Local (5);5;Centro Local;PE;2612109;2612109;Salgadinho;10768;;;Centro Local (5);5;Centro Local;0;0;0;0;0;0;0;0;0;23.610427939;0;0;0;0;0;0;0;0;0;7924.3679291687;0.0262338088;880.4853254632;-35.5902;-7.8592;-35.6325;-7.9403
26081072604106;PE;2608107;2608107;João Alfredo;33563;;;Centro Local (5);5;Centro Local;PE;2604106;2604106;Caruaru;356872;;;Capital Regional B (2B);2B;Capital Regional B;11.6666666667;0;0;0;5;6.6666666667;0;0;0;0;3915.6833333333;0;0;0;1678.15;2237.5333333333;0;0;0;0;0.0259259259;870.1518518519;-35.5902;-7.8592;-35.9696;-8.2864
26081072609501;PE;2608107;2608107;João Alfredo;33563;;;Centro Local (5);5;Centro Local;PE;2609501;2609501;Nazaré da Mata;32366;;;Centro Local (5);5;Centro Local;0;0;0;0;16.6666666667;0;0;0;0;0;0;0;0;0;5593.8333333333;0;0;0;0;0;0.0185185185;621.537037037;-35.5902;-7.8592;-35.2253;-7.7481
26081072612505;PE;2608107;2608107;João Alfredo;33563;;;Centro Local (5);5;Centro Local;PE;2612505;2612505;Santa Cruz do Capibaribe;105936;;;Centro Subregional B (3B);3B;Centro Subregional B;8.3333333333;0;0;0;0;0;0;0;0;0;2796.9166666667;0;0;0;0;0;0;0;0;0;0.0092592593;310.7685185185;-35.5902;-7.8592;-36.1995;-7959
26081072615409;PE;2608107;2608107;João Alfredo;33563;;;Centro Local (5);5;Centro Local;PE;2615409;2615409;Toritama;44254;;;Centro Local (5);5;Centro Local;6.6666666667;0;0;0;0;0;0;0;0;0;2237.5333333333;0;0;0;0;0;0;0;0;0;0.0074074074;248.6148148148;-35.5902;-7.8592;-36057;-8.0091
26081072602209;PE;2608107;2608107;João Alfredo;33563;;;Centro Local (5);5;Centro Local;PE;2602209;2602209;Bom Jardim;39132;;;Centro Local (5);5;Centro Local;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1678.15;0;0;0;0;0.0055555556;186.4611111111;-35.5902;-7.8592;-35.5882;-7798
26081072608453;PE;2608107;2608107;João Alfredo;33563;;;Centro Local (5);5;Centro Local;PE;2608453;2608453;Lagoa do Carro;17886;;;Centro Local (5);5;Centro Local;0;0;0;0;0;0;0;0;0;4.5745204132;0;0;0;0;0;0;0;0;0;1535.3462862764;0.0050828005;170.5940318085;-35.5902;-7.8592;-35.3108;-7844
26081072610608;PE;2608107;2608107;João Alfredo;33563;;;Centro Local (5);5;Centro Local;PE;2610608;2610608;Paudalho;56074;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;0;0;0;0;0;0;0;0;0;4.5745204132;0;0;0;0;0;0;0;0;0;1535.3462862764;0.0050828005;170.5940318085;-35.5902;-7.8592;-35.1791;-7.8934
26081072613701;PE;2608107;2608107;João Alfredo;33563;;;Centro Local (5);5;Centro Local;PE;2613701;2613701;São Lourenço da Mata;112362;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;0;0;0;0;0;0;0;0;0;4.5745204132;0;0;0;0;0;0;0;0;0;1535.3462862764;0.0050828005;170.5940318085;-35.5902;-7.8592;-35.0401;-7.9964
26082062611606;PE;2608206;2608206;Joaquim Nabuco;16036;;;Centro Local (5);5;Centro Local;PE;2611606;2611606;Recife;1637834;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;13.3333333333;23.3333333333;36.6666666667;100;26.6666666667;50;100;100;100;0;2138.1333333333;3741.7333333333;5879.8666666667;16036;4276.2666666667;8018;16036;16036;16036;0;0.55;8819.8;-35.5267;-8.6254;-34.8889;-8.0628
26082062610004;PE;2608206;2608206;Joaquim Nabuco;16036;;;Centro Local (5);5;Centro Local;PE;2610004;2610004;Palmares;62994;;;Centro Subregional B (3B);3B;Centro Subregional B;65;66.6666666667;63.3333333333;0;46.6666666667;3.3333333333;0;0;0;100;10423.4;10690.6666666667;10156.1333333333;0;7483.4666666667;534.5333333333;0;0;0;16036;345;5532.42;-35.5267;-8.6254;-35.5849;-8.6807
26082062604106;PE;2608206;2608206;Joaquim Nabuco;16036;;;Centro Local (5);5;Centro Local;PE;2604106;2604106;Caruaru;356872;;;Capital Regional B (2B);2B;Capital Regional B;18.3333333333;6.6666666667;0;0;23.3333333333;46.6666666667;0;0;0;0;2939.9333333333;1069.0666666667;0;0;3741.7333333333;7483.4666666667;0;0;0;0;95;1523.42;-35.5267;-8.6254;-35.9696;-8.2864
26082062602902;PE;2608206;2608206;Joaquim Nabuco;16036;;;Centro Local (5);5;Centro Local;PE;2602902;2602902;Cabo de Santo Agostinho;205112;2611606;Arranjo Populacional do Recife/PE;Município integrante do Arranjo Populacional do Recife/PE - Metrópole (1C);1C;Metrópole;0;3.3333333333;0;0;0;0;0;0;0;0;0;534.5333333333;0;0;0;0;0;0;0;0;0.0033333333;53.4533333333;-35.5267;-8.6254;-35.0393;-8.2883
